Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SalesPrice
575,11.75941189,10.74097394,0,0.730463147,1.540962756,1.820334104,1.540962756,0,0,2.259673787,2.259673787,0,0.730463147,1.820334104,11.70864994,0.730463147,0,1.820334104,1.540962756,1.820334104,1.194317638,0.730463147,1.194317638,2.259673787,8.274265741,0.730463147,2.055641538,1.540962756,2.055641538,14.06854987,13.25657056,0,1.194317638,0.730463147,1.540962756,0,18.09257853,5.426780772,1.540962756,0,2.750250297,0,0,2.885846472,5.357203202,2.259673787,2.440268378,1.194317638,0,1.540962756,0,0.730463147,2.259673787,11.70864994,0,14.06854987,14.10385151,1.540962756,14.67671714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.88449592
576,12.92377213,0,0,0.730463147,1.540962756,1.820334104,0,9.236665341,10.52031456,1.540962756,0,0.730463147,0,1.820334104,8.906023605,0.730463147,8.51121971,1.820334104,1.540962756,1.820334104,0.730463147,1.194317638,0.730463147,2.259673787,10.58043042,1.194317638,2.055641538,1.194317638,2.055641538,14.12931352,12.92377213,0,0,0.730463147,1.540962756,0,20.533369,6.574446615,0,0,3.237728198,6.594833415,0,2.440268378,5.914940019,2.055641538,2.055641538,1.194317638,0,1.540962756,0,0.730463147,2.259673787,12.55794738,7.620056265,14.12931352,14.12931352,0,14.87144875,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.01067193
577,11.15895316,11.10532515,0,1.194317638,1.194317638,1.820334104,1.540962756,0,0,2.259673787,2.259673787,0,0,1.194317638,11.10532515,0.730463147,0,1.820334104,1.194317638,1.820334104,1.540962756,0,1.194317638,2.259673787,10.46849991,1.194317638,2.055641538,1.540962756,2.055641538,14.19376529,13.08034617,0,0,0.730463147,1.194317638,0,16.1076068,4.697012079,1.540962756,0,1.194317638,0,0,1.820334104,6.694190605,1.820334104,2.440268378,1.194317638,0,1.540962756,0,0.730463147,2.055641538,11.10532515,0,14.19376529,14.19376529,1.194317638,14.30731334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.89136875
578,12.26326945,11.31457033,0,0,1.820334104,1.820334104,1.540962756,0,0,2.259673787,2.259673787,0,0,1.820334104,12.26326945,0,0,1.820334104,1.540962756,1.820334104,1.540962756,0,1.194317638,2.259673787,9.405519222,0.730463147,2.055641538,1.540962756,0.730463147,14.11023361,13.84753832,0,0,0.730463147,1.540962756,0,20.66087367,6.244955798,1.540962756,0,2.750250297,9.28696763,0,1.194317638,0,1.820334104,2.055641538,1.194317638,0,1.540962756,0,0.730463147,2.440268378,12.26326945,0,14.11023361,14.11023361,1.194317638,15.31415766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.78676974
579,13.15814848,0,0,0.730463147,1.540962756,1.820334104,1.540962756,10.71479463,8.305068732,0.730463147,2.055641538,0,0.730463147,1.820334104,9.258333791,0.730463147,0,1.820334104,1.540962756,1.820334104,1.194317638,1.194317638,0.730463147,2.259673787,10.6168429,1.194317638,2.055641538,1.540962756,2.055641538,14.11978597,13.15814848,0,0,0.730463147,1.194317638,0,21.41993353,6.047663906,0,0,2.055641538,6.337529395,0,2.602594469,6.844946025,2.055641538,2.259673787,1.194317638,0,1.540962756,0,0.730463147,2.440268378,12.50807687,8.274265741,14.11978597,14.16246657,0.730463147,14.98543324,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.11121786
580,14.24790603,0,0,0.730463147,1.540962756,1.820334104,1.540962756,0,0,2.259673787,2.259673787,0,0,0,14.24790603,0.730463147,0,1.820334104,0,1.820334104,1.194317638,0.730463147,1.194317638,2.259673787,13.0760908,1.540962756,2.055641538,1.194317638,2.055641538,14.19688057,14.24790603,0.730463147,0,0.730463147,0,0,20.8442424,6.615044151,1.540962756,0,2.055641538,9.072418929,0,2.885846472,6.448232316,1.820334104,2.602594469,1.194317638,0,1.540962756,0,0.730463147,2.602594469,14.24790603,0,14.19532326,14.19688057,1.540962756,16.53865271,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.44230615
581,11.56146049,0,0,0.730463147,1.540962756,1.820334104,0,11.56146049,0,1.194317638,2.259673787,0.730463147,0,1.194317638,0,0.730463147,0,1.194317638,1.540962756,1.820334104,1.540962756,0,0.730463147,2.259673787,0,0,1.540962756,0.730463147,1.540962756,0,11.56146049,0,1.820334104,0.730463147,1.540962756,0,20.55548814,6.244955798,1.540962756,0,3.438110443,6.732788372,0,2.440268378,4.597156712,1.820334104,2.259673787,1.194317638,0,1.540962756,0,0,2.055641538,11.56146049,0,14.16717839,14.16717839,0.730463147,13.5568496,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.68267668
582,13.34443225,12.77373795,0,0.730463147,1.540962756,1.820334104,1.540962756,0,0,2.259673787,2.259673787,0,0,1.820334104,12.73400821,0.730463147,0,0,0,1.820334104,1.194317638,0.730463147,1.540962756,2.259673787,11.76884209,1.194317638,2.055641538,1.540962756,1.194317638,14.16403785,15.23220105,0.730463147,1.194317638,0.730463147,1.194317638,0,21.0961568,6.098626105,1.540962756,0,3.128238686,0,0,2.750250297,10.28232783,2.602594469,2.885846472,1.194317638,0,1.540962756,0,0.730463147,2.750250297,12.73400821,6.751853423,14.01167644,14.182841,1.194317638,16.47683743,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.69158354
583,12.09424852,10.67065955,0,0.730463147,1.540962756,1.820334104,1.540962756,0,0,2.259673787,2.259673787,0,0,1.820334104,11.78137333,0.730463147,5.494161289,1.820334104,1.540962756,1.820334104,1.540962756,0,0.730463147,2.259673787,8.51121971,0.730463147,2.055641538,1.540962756,2.055641538,14.07981917,13.44552736,0,0,0.730463147,1.194317638,0,17.98987134,5.392276337,1.540962756,0,2.750250297,0,0,2.750250297,0,2.259673787,1.820334104,1.194317638,0,1.540962756,7.020909424,0.730463147,2.259673787,11.78137333,0,14.07981917,14.17501803,1.540962756,14.8361832,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.79811193
584,14.22634506,0,0,0.730463147,1.194317638,1.820334104,0.730463147,13.22202767,0,1.194317638,2.259673787,0.730463147,0,0,9.764455972,0.730463147,0,1.820334104,1.194317638,1.820334104,1.194317638,1.194317638,1.194317638,2.259673787,11.76884209,1.540962756,2.055641538,1.194317638,2.055641538,14.19064738,14.22634506,0,0,0.730463147,1.194317638,0,20.41624906,6.404586973,1.540962756,0,2.055641538,8.190318298,0,2.055641538,5.859551209,1.820334104,2.602594469,1.194317638,0,1.540962756,0,0.730463147,2.440268378,13.97050307,9.222126215,14.19064738,14.19220667,0,16.37523409,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.82099068
585,11.63425807,0,0,0.730463147,1.194317638,0.730463147,1.194317638,8.211557891,10.76693202,2.055641538,0,0.730463147,0,1.820334104,0,0.730463147,6.881187324,1.194317638,1.540962756,1.540962756,1.540962756,0,0.730463147,2.259673787,8.823108115,0.730463147,2.055641538,0,2.055641538,14.12137561,11.63425807,0,0,0.730463147,0.730463147,0,19.97930857,5.527073738,1.540962756,0,2.259673787,0,0,2.440268378,0,2.259673787,2.259673787,0,0,1.540962756,0,0.730463147,2.055641538,11.56146049,0,14.05239043,14.182841,1.194317638,13.59748563,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.77529742
586,11.70545081,0,0,0.730463147,1.194317638,1.820334104,0,11.03894769,0,0,2.259673787,0.730463147,0,1.820334104,7.724358963,0.730463147,0,1.820334104,1.540962756,1.820334104,1.540962756,0,0.730463147,2.259673787,10.41094335,1.194317638,2.055641538,1.540962756,2.055641538,14.17658396,11.70545081,0,1.820334104,0.730463147,1.540962756,0,19.34348646,6.073289403,0,0,3.340760311,0,0,2.750250297,0,2.055641538,2.055641538,1.194317638,0,1.540962756,0,0.730463147,1.820334104,11.64079529,0,14.15460008,14.15460008,1.540962756,13.68098939,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.8277435
587,13.24847332,0,0,0.730463147,0.730463147,1.820334104,0.730463147,12.9326587,0,1.194317638,2.259673787,1.194317638,0,1.820334104,6.899103929,0.730463147,0,1.820334104,1.540962756,1.820334104,1.194317638,1.194317638,0.730463147,2.259673787,10.01822808,0.730463147,2.055641538,1.540962756,2.055641538,14.13248388,13.24847332,0,0,0.730463147,0,1.194317638,23.80171708,5.831327893,0,0,2.055641538,0,0,2.602594469,5.285266417,2.440268378,2.055641538,1.194317638,0,1.540962756,5.684506657,0.730463147,2.055641538,13.17474527,0,14.13248388,14.18752681,1.540962756,15.3887401,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.8706069
588,11.43518206,0,0,0.730463147,1.194317638,1.820334104,1.540962756,0,0,2.259673787,2.259673787,0,0,1.820334104,11.30370515,0.730463147,0,1.820334104,1.540962756,1.820334104,1.540962756,0,0.730463147,2.259673787,9.08775673,0.730463147,2.055641538,1.540962756,2.055641538,14.16403785,11.9370672,0,1.820334104,0.730463147,1.540962756,0,19.50142835,5.357203202,1.540962756,7.566242863,2.440268378,0,10.74097394,2.885846472,0,2.055641538,2.055641538,0.730463147,0,1.540962756,0,0.730463147,1.820334104,11.30370515,0,14.07177321,14.11978597,1.194317638,13.34443225,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.28352488
589,11.4036972,11.54804592,0,0.730463147,1.540962756,1.820334104,1.540962756,10.2210512,0,1.194317638,2.259673787,0,0,1.194317638,8.864879393,0.730463147,0,1.820334104,1.194317638,1.820334104,1.540962756,0,1.194317638,2.259673787,10.37195263,1.194317638,2.055641538,1.194317638,2.055641538,14.18908743,13.46273557,0.730463147,0,0.730463147,1.194317638,0,19.15207483,5.802738724,1.540962756,0,2.885846472,0,0,3.011340243,5.172534929,1.820334104,2.440268378,1.194317638,0,1.540962756,0,0.730463147,2.259673787,11.4036972,0,14.18908743,14.18908743,1.194317638,14.69583109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.13296955
590,13.73088256,10.59869105,0,0.730463147,1.540962756,1.820334104,0.730463147,12.96358319,0,1.194317638,2.259673787,0.730463147,0,0,9.616086912,0.730463147,0,1.820334104,0,1.820334104,1.194317638,0.730463147,1.194317638,2.259673787,11.6473193,1.540962756,2.055641538,1.194317638,2.055641538,14.19532326,14.61878599,0.730463147,0,0.730463147,0,0,21.08936613,6.594833415,0,0,2.885846472,9.835883259,0,2.602594469,8.814676767,1.820334104,2.885846472,1.194317638,0,1.540962756,0,0.730463147,2.885846472,13.72024929,9.60337095,14.19532326,14.19532326,1.540962756,16.48202455,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.02132905
591,11.56146049,0,0,0.730463147,1.194317638,0.730463147,1.540962756,11.56146049,0,1.194317638,2.259673787,0.730463147,0,1.820334104,0,0.730463147,0,1.194317638,1.540962756,1.820334104,1.540962756,0,0.730463147,2.259673787,11.56146049,1.194317638,2.055641538,0,2.055641538,14.15932199,11.56146049,0,0,0.730463147,1.540962756,0,18.2706776,5.684506657,1.540962756,0,2.055641538,0,0,2.602594469,0,2.440268378,2.055641538,1.194317638,0,1.540962756,0,0.730463147,1.820334104,11.56146049,0,14.15460008,14.18752681,1.194317638,13.5568496,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.83501621
592,11.66681272,0,0,0.730463147,0.730463147,1.820334104,0,11.08983303,0,1.194317638,2.259673787,0.730463147,0,1.194317638,7.659675455,0.730463147,0,1.820334104,1.194317638,1.820334104,1.540962756,0,0.730463147,2.259673787,9.835883259,1.194317638,2.055641538,0,2.055641538,14.18752681,11.66681272,0,0,0.730463147,1.194317638,0,16.82736077,5.968980585,1.540962756,0,0,7.749777605,0,2.440268378,0,1.820334104,2.259673787,1.194317638,0,1.540962756,0,0.730463147,1.820334104,11.66681272,7.33860727,14.18752681,14.18752681,1.540962756,13.6738049,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.84940484
